ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-31,19.80577231958142,15.113702214066505,28.28090799493585,19.80576592067833,19.80577941217402,1.8355672774964662,1.8355672774964662,1.8355672774964662,0.7263168954892848,0.7263168954892848,0.7263168954892848,1.1092503820071813,1.1092503820071813,1.1092503820071813,0.0,0.0,0.0,21.641339597077884
2024-08-01,19.79123049646692,15.64285580788858,28.490242209108736,19.791224062815246,19.79123764463381,2.5408768873470438,2.5408768873470438,2.5408768873470438,1.8195459700027037,1.8195459700027037,1.8195459700027037,0.72133091734434,0.72133091734434,0.72133091734434,0.0,0.0,0.0,22.332107383813963
2024-08-02,19.776688673352414,14.520007881937584,27.572540880434396,19.776682197253166,19.77669587580432,1.301276237415931,1.301276237415931,1.301276237415931,0.9531213295371085,0.9531213295371085,0.9531213295371085,0.3481549078788226,0.3481549078788226,0.3481549078788226,0.0,0.0,0.0,21.077964910768344
2024-08-03,19.76214685023791,10.511107288771926,23.984842033487265,19.762140326724772,19.76215412302346,-2.3388242710115956,-2.3388242710115956,-2.3388242710115956,-2.3381865830093,-2.3381865830093,-2.3381865830093,-0.0006376880022958449,-0.0006376880022958449,-0.0006376880022958449,0.0,0.0,0.0,17.423322579226316
2024-08-04,19.74760502712341,8.707461538606319,22.02570477105464,19.747598459483974,19.747612341852555,-4.506853768362232,-4.506853768362232,-4.506853768362232,-4.190690159348307,-4.190690159348307,-4.190690159348307,-0.31616360901392543,-0.31616360901392543,-0.31616360901392543,0.0,0.0,0.0,15.240751258761177
2024-08-05,19.73306320400891,14.359281614186946,27.484816756745204,19.73305661732615,19.733070545885454,1.108723730554963,1.108723730554963,1.108723730554963,1.699262728761291,1.699262728761291,1.699262728761291,-0.5905389982063278,-0.5905389982063278,-0.5905389982063278,0.0,0.0,0.0,20.841786934563874
2024-08-06,19.718521380894405,13.62272372957664,26.44471014669511,19.718514754642165,19.718528747843212,0.5135364717896349,0.5135364717896349,0.5135364717896349,1.3306298185780256,1.3306298185780256,1.3306298185780256,-0.8170933467883915,-0.8170933467883915,-0.8170933467883915,0.0,0.0,0.0,20.23205785268404
2024-08-07,19.703979557779903,13.08018927967997,25.59082847306885,19.7039728926052,19.70398694992515,-0.2642317489913962,-0.2642317489913962,-0.2642317489913962,0.7263168954878957,0.7263168954878957,0.7263168954878957,-0.9905486444792918,-0.9905486444792918,-0.9905486444792918,0.0,0.0,0.0,19.439747808788507
2024-08-08,19.6894377346654,13.939389994324511,26.991886177826554,19.689431031215257,19.689445181539238,0.712387264684587,0.712387264684587,0.712387264684587,1.8195459699995458,1.8195459699995458,1.8195459699995458,-1.1071587053149587,-1.1071587053149587,-1.1071587053149587,0.0,0.0,0.0,20.401824999349987
2024-08-09,19.674895911550895,13.178248950585061,26.694196101111867,19.674889170504382,19.67490338793385,-0.21168345185299614,-0.21168345185299614,-0.21168345185299614,0.9531213295386399,0.9531213295386399,0.9531213295386399,-1.164804781391636,-1.164804781391636,-1.164804781391636,0.0,0.0,0.0,19.4632124596979
2024-08-10,19.660354088436392,9.59119601760344,23.126081471109007,19.660347310472584,19.660361581001272,-3.5012314151217625,-3.5012314151217625,-3.5012314151217625,-2.3381865830113506,-2.3381865830113506,-2.3381865830113506,-1.1630448321104119,-1.1630448321104119,-1.1630448321104119,0.0,0.0,0.0,16.15912267331463
2024-08-11,19.64581226532189,8.021484977926734,20.811691798194076,19.645805450440783,19.645819772053798,-5.293805306456639,-5.293805306456639,-5.293805306456639,-4.19069015935896,-4.19069015935896,-4.19069015935896,-1.1031151470976792,-1.1031151470976792,-1.1031151470976792,0.0,0.0,0.0,14.352006958865251
2024-08-12,19.631270442207388,13.813332152570002,27.64308434959208,19.63126359323266,19.631277962477157,0.7113783401488225,0.7113783401488225,0.7113783401488225,1.6992627287451032,1.6992627287451032,1.6992627287451032,-0.9878843885962812,-0.9878843885962812,-0.9878843885962812,0.0,0.0,0.0,20.34264878235621
2024-08-13,19.616728619092886,13.363650859167747,26.787576177701034,19.61672176149383,19.61673616472911,0.5088683342097163,0.5088683342097163,0.5088683342097163,1.3306298185818246,1.3306298185818246,1.3306298185818246,-0.8217614843721077,-0.8217614843721077,-0.8217614843721077,0.0,0.0,0.0,20.1255969533026
2024-08-14,19.602186795978383,13.343973285143024,26.857604909308083,19.602179893487534,19.602194362608802,0.11575676990692646,0.11575676990692646,0.11575676990692646,0.7263168954919148,0.7263168954919148,0.7263168954919148,-0.6105601255849885,-0.6105601255849885,-0.6105601255849885,0.0,0.0,0.0,19.71794356588531
2024-08-15,19.587644972863878,14.473422526676249,27.69651462384107,19.587638025481237,19.58765258456767,1.4582221026042899,1.4582221026042899,1.4582221026042899,1.8195459700021577,1.8195459700021577,1.8195459700021577,-0.3613238673978681,-0.3613238673978681,-0.3613238673978681,0.0,0.0,0.0,21.045867075468166
2024-08-16,19.573103149749375,13.902764300072025,26.83167219318918,19.573096167447854,19.573110822554632,0.871004372142279,0.871004372142279,0.871004372142279,0.9531213295479688,0.9531213295479688,0.9531213295479688,-0.08211695740568978,-0.08211695740568978,-0.08211695740568978,0.0,0.0,0.0,20.444107521891656
2024-08-17,19.558561326634873,11.047254004098072,24.416473430126683,19.558554311581513,19.558569063439585,-2.1199735786079708,-2.1199735786079708,-2.1199735786079708,-2.33818658301662,-2.33818658301662,-2.33818658301662,0.2182130044086493,0.2182130044086493,0.2182130044086493,0.0,0.0,0.0,17.4385877480269
